id	title	disposition	where	note
search-api-css-11	passesFilters recency: an episode with an unparseable release_date passes a 'new'/'today' filter, while one with no date fails it	fixed	L4-web-platform (merge 4c70ad9d: 3a91da8a)	Recency uses Date.parse plus Number.isFinite, so an unparseable date is never recent. Test added.
search-api-css-13	episodes-search tests share the real-clock Apple bucket singleton and never reset it	deliberate	audit verifier (round-3 catalogue); no lane	Verifier: deliberate. The module-singleton Apple bucket with no reset hook is a known hazard that the episode-search suite handles on purpose.
gen-1	Web-search replies are parsed from the FIRST text block, so the JSON is missed and the re-ask (sent without the search tool) gets passages written from memory	fixed	L5-generation (merge ed450f9b: 1ea1ec61)	The answer is the text blocks after the last web_search_tool_result, joined in order; pause_turn is continued (metered, up to 3 times); retrievePassages never re-asks (an unparseable reply is a miss). The review round (a2003e19) treats an unreadable retrieval as a failure and keeps a truncated one's finished passages. Tests: preamble, tool_result, split answer, pause_turn.
gen-2	Tape evidence window is truncated from the end, so any clip longer than about 100 s loses its tail from the verifier's and writer's view	fixed	L5-generation (merge ed450f9b: 61a519b8)	cueWindowText always keeps the clip [startSec,endSec] whole; over the cap the padding shrinks symmetrically; a clip over the cap by itself is cut on a word boundary with ' [transcript cut: the clip runs on]'.
gen-3	Deepened slot titles are never pinned to the spine's, but items are keyed by the deepened title and `slots` by the spine's	fixed	L5-generation (merge ed450f9b: 6231ea55, 76621be0)	pinSlotTitles restores each deepened slot's title to the spine's on the built and resumed paths; the stable slot id is carried by position through the stitcher (gen-4).
gen-4	slotsFromSpine suffixes duplicate slot ids (-2) but items still use the unsuffixed slug	fixed	L5-generation (merge ed450f9b: 6231ea55)	slotIdsFromSpine mints each slot id once per (act, slot); the same map reaches ForayStitcher (StitchForayOptions.slotIds) and toForayItem uses it, falling back to the title slug only with no id.
gen-5	Evidence prefetch caches transient retrieval failures as empty packs, so narration never asks again	fixed	L5-generation (merge ed450f9b: 8a2b7d94)	gather() marks packs whose retrieval failed; PrefetchingEvidenceGatherer returns them but does not memoise them. Budget errors are re-thrown through the two-query race; the review round (5d51b254) stops the losing query's budget refusal being swallowed.
gen-6	Tier-2 item ids collide for episodes whose titles share 60 slug chars, so one episode's audio and transcript can be attributed to another	fixed	L5-generation (merge ed450f9b: f18f9d40)	loadTranscriptArchive disambiguates a legacy <show>--<slug60> id shared by two guids with a 6-char guid-hash suffix (stable, order-independent); non-colliding ids unchanged. recordMintedSource throws on a re-pointed id. The review round (52e2895a) makes a committed episode's id independent of the local corpus. The committed digests do contain colliding pairs; the loaded-archive test failed before the fix.
gen-7	Transcript body lookup's prefix fallback can return a different episode's body	fixed	L5-generation (merge ed450f9b: db0cceb4)	The legacy <slug>.json name is still an exact match; a <slug>-* prefix candidate is used only if the guid it records equals the requested guid; locate() results, including misses, are cached.
gen-8	Q-09 cross-act show memory is never wired, so every act re-introduces a show by name	fixed	L5-generation (merge ed450f9b: 1f625a40)	showsHeardBeforeEachAct computes, via planActSeams, the shows introduced in earlier acts; runForayPipeline passes each act its set (WriteNarrationOptions.showsIntroduced).
gen-9	Safety regexes reject ordinary documentary prompts, against the DECISIONS intent to avoid false positives	fixed	L5-generation (merge ed450f9b: a3606cb2) + completeness sweep (cf0161c1)	Founder Q4 ruling applied in the completeness sweep (cf0161c1): L5 had kept the regexes pending a ruling; the founder ruled 'loosen' (DECISIONS 2026-09-25). The rules key on intent: a sexual word left once reporting phrases ('sexual abuse', 'sex education', ...) are set aside, or a request to depict abuse, refuses when a minor is named; a making verb aimed at a mass-casualty weapon, or a recipe for one, refuses, but 'how to'/'steps to' alone does not; a request for help carrying out an attack refuses. 16 documentary framings pass (the four founder prompts among them) and 19 harmful ones are refused; 5 mutations checked.
gen-10	Truncated (max_tokens) replies are silently repaired into valid JSON for continuity, deepen, spine and verifier	fixed	L5-generation (merge ed450f9b: 31253dd0)	New backend/src/generation/anthropicCall.ts: createMessage records usage for every reply and throws on stop_reason max_tokens before parseOrRepairJson sees it; all 7 builders use it. test/anthropicCall.test.ts, confirmed failing without the fix.
gen-11	postSeedSpine.ts contains a raw NUL byte, so git treats it as binary: no diffs in PRs, invisible to git grep	fixed	L5-generation (merge ed450f9b: e77e29f0)	The raw NUL is the \u0000 escape; backend/test/sourceControlChars.test.ts fails on any C0 control byte under backend/src. The review round (53e57707) extends it to tracked source (search-engine.js is text again).
gen-12	finalizeForay throws, instead of returning ok:false, on pool collisions and duplicate ids, which bypasses refusedPartial 'continue' and can loop on resume	fixed	L5-generation (merge ed450f9b: 0d2d6cb1)	buildCandidateFiles throws CandidateRefusedError for duplicate ids, pool collisions and bad minted rows; finalizeForay reports them as checkForaysErrors (ok=false). A resumed `source` stage that now collides drops source, narrate:* and stitch:* via the new CheckpointStore.drop.
gen-13	Foray id and topic are re-derived on every resume, so a resumed run publishes under a different id than its streamed partials	fixed	L5-generation (merge ed450f9b: ded3f6f1, 8edd0d59)	An `identity` stage {startedAt, forayId, topic, topicDecision} is saved once known and resumed before any topic decision; a resume the next day keeps the same Foray id and topic. The review round (a763e240, 719722e2) fixes the topic research-shape ordering and the checkpoint-key set.
gen-14	Re-ask calls are not recorded in usageTracking in 5 of 7 builders, so pipelineTokens and report `calls` undercount	fixed	L5-generation (merge ed450f9b: 31253dd0)	Same helper: re-asks are recorded in all builders. A source-scan test fails if a generation module calls messages.create or recordUsage directly.
gen-15	Transcript cue cache and caches keyed without `root` grow or go stale for the process lifetime	fixed	L5-generation (merge ed450f9b: 2c04f049)	cuesByKey is an LRU of 256; the text-index build reads uncached; loadTaxonomyNodes/loadConceptTermWeights are keyed by root and honour FORAY_SKIP_CATALOGUE_CACHE; runtimePool is built from the pool the run sourced against.
gen-16	runPhonemizer silently drops all phonemes on any subprocess failure, including ENOBUFS from spawnSync's 1 MB default buffer	fixed	L5-generation (merge ed450f9b: 9074a981)	maxBuffer 64 MB; runPhonemizer logs the error code, exit status or signal and a stderr excerpt and never throws; phonemizedSummary reports 'phonemized N of M pages' (the review round adaa23aa has the entry point report it). Test uses node as a stand-in phonemizer writing 2 MiB.
backend-rest-2	Learning cursor truncates Postgres microseconds to milliseconds, so the last event is re-applied on every run	fixed	L6-backend-rest (merge b86a68b7: 51d06acc)	PostgresEventStore selects ts as a microsecond UTC text and the learning cursor reads back the same way, never through a JS Date. Test: two events at .123456 and .123789 — the second run processes 0. Fails without the fix.
backend-rest-3	Learning job trusts unvalidated event payloads: one malformed row crashes the run and stalls the user's cursor for good	fixed	L6-backend-rest (merge b86a68b7: 51d06acc)	EventStore.fetchPage validates each row with safeParseEventRow; invalid rows are reported and the cursor moves past them. runLearningJobForUser can run in a transaction; runLearningJobForUsers records per-user failures and keeps going (exitCode 1). Side effect: a pick with no slot anywhere is now skipped as malformed with a warning. 5 tests.
backend-rest-5	own_rows policies are `for all`, so clients can rewrite the append-only interest audit log and forge learned weights or event timestamps	fixed	L6-backend-rest (merge b86a68b7: 8eb0182c)	0003 replaces every own_rows_* for-all policy with per-verb policies (select + delete on per-user tables, insert on events only, no update) and stamps events.ts with clock_timestamp() in a BEFORE INSERT trigger. supabase-rls-verbs pins the policies against app.js's /rest/v1 verbs both ways; mutation-checked. Not applied (HUMAN-ACTIONS #116).
backend-rest-6	publish-foray adds the `hold` label in a second call after `gh pr create`, so a failed label call leaves a --force'd Foray auto-mergeable	fixed	L6-backend-rest (merge b86a68b7: 51d06acc)	New shipPublish passes --label hold to gh pr create, reads the labels back, retries gh pr edit once, and throws 'IS NOT HELD' if the label is still missing. Tests in publishForay.test.ts.
backend-rest-7	generate-forays rewrites report.json from this run only, dropping rows (and their publish records) for candidates it skipped as already built	fixed	L6-backend-rest (merge b86a68b7: 51d06acc)	generateForays merges report.json rows (by prompt or candidate basename; publish/publish_refused kept; skipped rows kept); an unreadable report is renamed report.json.unreadable-<ms>. 3 tests.
backend-rest-8	warm-transcript-index --show X overwrites corpus-digest.json with only X's rows, dropping every other show from the archive	fixed	L6-backend-rest (merge b86a68b7: 51d06acc)	warmTranscriptIndex --show keeps every other show's corpus rows (mergeCorpusRows); a full run rewrites the file, pruning stale rows. 3 tests.
backend-rest-9	ingestShowFeed is not atomic and breaks its 'never throws' contract: a NUL from `&#0;` or any failing row aborts the ingest mid-upsert	fixed	L6-backend-rest (merge b86a68b7: 42f94050)	decodeEntities drops NUL and C0 controls (except tab/LF/CR) and sanitizeHtmlToText strips raw ones; upsertEpisodes is one multi-row INSERT ... ON CONFLICT per 500 rows in a transaction, duplicate guids removed first; ingestShowFeed never throws (records the failure, falls back to cache). Tests in html, showEpisodesStore, ingestShowFeed.
backend-rest-10	An empty <guid></guid> becomes guid "" rather than null, so guid-less episodes collide on (show_id, "") and all but one are lost	fixed	L6-backend-rest (merge b86a68b7: 42f94050)	The parser turns an empty or whitespace guid into null; episodeIdentity falls back to enclosureUrl:title:publishedAt with no positional index. api/shows/[show_id]/episodes.ts still uses ?? but is fixed at the source. Tests: normalisation; a prepended episode creates no duplicate rows.
backend-rest-11	decodeEntities looks named entities up on a plain object, so `&constructor;` becomes 'function Object() { [native code] }'	fixed	L6-backend-rest (merge b86a68b7: 42f94050)	Named entities are looked up with Object.hasOwn; &constructor;, &toString;, &valueOf;, &__proto__; stay literal. Test.
backend-rest-12	ingestShowFeed records consecutive_failures but never reads it, so a dead feed is refetched (with a 15 s timeout) on every request	fixed	L6-backend-rest (merge b86a68b7: 42f94050)	failureBackoffMs = min(ttl, 5 min * 2^consecutive_failures); after a failure ingestShowFeed serves cached_stale or no_cache_error without fetching until the window passes. The PolitenessBudget wiring gap is recorded in the ingestShowFeed header. 2 tests.
backend-rest-13	BudgetGuard checks and records in separate awaited steps, so concurrent calls can all pass the cap	fixed	L6-backend-rest (merge b86a68b7: 51d06acc)	BudgetGuard.checkAndRecord is serialised by a promise-chain mutex; a rejected call does not block later ones. Tests: 4 concurrent 0.4 calls against 1.0 record exactly 2; the per-Foray cap holds; a refusal does not jam.
backend-rest-14	warm-transcript-index's feed fetch has no timeout, no size cap and a cache that never expires	fixed	L6-backend-rest (merge b86a68b7: 51d06acc)	warmTranscriptIndex loadFeed goes through fetchFeedConditional (15 s, 20 MB, the project user agent, If-Modified-Since); refetches when older than 7 days or missing a needed guid; offline never fetches. 4 tests; politeness scan passes.
backend-rest-15	sessionBuilder's dedup log names the wrong kept candidate (it can report keptId === droppedId)	fixed	L6-backend-rest (merge b86a68b7: 51d06acc)	sessionBuilder logs keptId = the group's survivor (first in candidate order). Test: keptId never equals droppedId.
backend-rest-16	An unparseable release date is scored as 1970 (freshness 0) instead of the neutral 0.5 computeFreshness provides	fixed	L6-backend-rest (merge b86a68b7: 51d06acc)	publishedAtIso uses toIsoDateOrNull(...) ?? '', so computeFreshness's neutral branch runs. Test: releaseDate 'unknown' scores 0.5.
backend-rest-17	The card-ignored penalty fires again on every card_shown after the 5th, and the streak is recomputed in O(n^2)	fixed	L6-backend-rest (merge b86a68b7: 51d06acc)	The card-ignored penalty fires only at streak >= 5 and streak % 5 === 0, from a running per-user, per-topic count (CardShownStreaks); a pick resets its topics. Tests: 12 showings penalise at 4 and 9 only.
backend-rest-18	The INTERNAL_VOCABULARY 'Act N' rule only matches lower-case number words, so 'Act Two' passes the title/summary gate	fixed	L6-backend-rest (merge b86a68b7: 51d06acc)	ACT_NUMBER catches 'Act Two'/'Act Three' (rewritten to 'Part Two'); NOT_A_STATUTE_SPAN leaves 'Act <number> Years/...' alone so 'No Surprises Act Four Years Later' is not flagged. Tests in copyRules; tools/foray 268/268.
backend-rest-19	publish-foray leaves the checkout stranded on the publish branch if commit, push or `gh pr create` fails	fixed	L6-backend-rest (merge b86a68b7: 51d06acc)	shipPublish: a failed commit, F-75 proof or push resets --mixed to origin/main, restores the three data files byte for byte, switches back and deletes the branch (never --hard); a PR failure after a push keeps the branch and prints the exact gh command. 3 tests.
backend-rest-20	The real-data suites gate spawns `node --test` with no timeout, so one hung suite hangs publish-foray forever	fixed	L6-backend-rest (merge b86a68b7: 51d06acc)	makeSuiteSpawn: spawnSync timeout 10 min with SIGKILL; node --test --test-timeout=120000. Test: a hanging child is killed with ETIMEDOUT and reported as a '(runner)' refusal.
backend-rest-21	build-session crashes whenever DATABASE_URL is set, which is the same .env that migrate and learn-interests require	deliberate	audit verifier (round-3 catalogue); no lane	Verifier: deliberate. Reading DATABASE_URL from the repo-root .env, with a dry run when it is unset and a message saying where to put it, is the documented operator contract.
backend-rest-22	normalizeTitle removes every non-ASCII letter, so non-Latin titles never dedup and all collide on one identity key	fixed	L6-backend-rest (merge b86a68b7: 51d06acc)	normalizeTitle strips \p{M} and keeps \p{L}\p{N} (u flag). Tests: CJK, Cyrillic, Greek, Arabic kept; non-Latin twins match; different titles differ.
ci-release-2	The path policy ignores renames (previous_filename), so moving a governed file to an allowlisted path auto-merges unread and passes path-policy	fixed	L7-ci-release-security (PR #821, not in #835: e5682736, 6c98cbb8)	In PR #821. All four gatherers emit previous_filename as well as filename, and the truncation check counts entries against changed_files. Tests: a rename out of CLAUDE.md and out of tools/ci/, and a workflow scan.
ci-release-3	The release-signing secrets are repository-scoped, so the release guard is not a boundary: a tag or branch push runs its own guard code with access to the dist cert, the App Store Connect key and the Play key	deferred-founder	L7-ci-release-security (held draft PR #822; HUMAN-ACTIONS #115)	Founder Q2: `environment: release` on release.yml's ios and android jobs is prepared as held draft PR #822. Merging it before the founder creates the `release` environment and moves the signing secrets (HUMAN-ACTIONS #115) would break releases.
ci-release-5	`mobile/` is allowlisted wholesale, including the signing Gradle include, plugin build scripts and package manifests, which run inside the steps that hold the keystore password and the ASC key	fixed	L7-ci-release-security (PR #821, not in #835: e5682736, 6c98cbb8)	In PR #821. DENIED covers mobile/gradle/, mobile/package(-lock).json, and a DENIED_PATTERNS list for build manifests anywhere under mobile/; a test walks mobile/ and checks every manifest is denied.
ci-release-6	release-trigger treats main as 'red' when an advisory, non-required ci.yml job fails (ios-kit, playwright), which blocks automatic releases	fixed	L7-ci-release-security (PR #821, not in #835: e5682736, 8ba89bf4)	In PR #821. watch-release judges ci.yml by protect-main's REQUIRED_CHECKS from the commit's check-runs; an advisory red job no longer holds a release, a required red, running or missing check still does.
ci-release-7	The sweep's ARM path skips the truncated-file-list guard, so it re-arms PRs that automerge-nightly refused as TRUNCATED_FILE_LIST	fixed	L7-ci-release-security (PR #821, not in #835: 6c98cbb8)	In PR #821. normalizePr sets `truncated` when changed_files differs from the entry count, and decide() honours it on arm, disarm and the founder queue.
ci-release-8	A same-repo PR can edit automerge-nightly.yml to arm itself, because pull_request runs the PR's copy of the workflow	refuted	audit verifier (round-3 catalogue); no lane	Verifier: refuted. A same-repo PR does run its own automerge-nightly YAML with a write token, but the failure the finding describes does not follow from it.
ci-release-9	The shared concurrency groups with cancel-in-progress:false still drop runs: GitHub keeps one pending run per group and cancels the older one	fixed	L7-ci-release-security (PR #821, not in #835: 8ba89bf4, 6c98cbb8)	In PR #821. release-watch and release-trigger have their own concurrency groups; pr-hygiene uses per-PR and sweep groups and re-reads the PR's comments for the marker just before posting.
ci-release-10	The self-heal's dispatch guard treats ANY non-dispatch ci.yml run as coverage, so a cancelled or startup_failure run strands the PR permanently	fixed	L7-ci-release-security (PR #821, not in #835: 6c98cbb8)	In PR #821. ciDispatchIsRedundant no longer counts a cancelled, startup_failure, skipped or stale run as coverage.
ci-release-13	The TestFlight upload error message tells the reader to 'see altool-upload.log in this job's artifacts', but the release path never uploads it	fixed	L7-ci-release-security (PR #821, not in #835: e5682736, 8ba89bf4)	In PR #821. The ios-archive composite uploads runner.temp/ios-release with if: always() (14-day retention); tests check nothing secret is written there.
ci-release-14	crlf-guard's binary exemption is a hand-kept list, but the font list it guards is derived from the directory, so adding a font breaks every deploy build	deliberate	audit verifier (round-3 catalogue); no lane	Verifier: deliberate. BINARY_LISTED in tools/ci/crlf-guard.mjs is a hand-kept set on purpose; kept as the verifier ruled.
ci-release-15	prepare-dist deletes whatever `--out` points at before building, so `--out .` or `--out ..` wipes the checkout, and a bare `--out` crashes	fixed	L4-web-platform (merge 4c70ad9d: 86e5b77a)	New tools/web/out-dir.mjs resolveOutDir refuses a missing/empty --out, the repo root or an ancestor, and any directory holding .git; prepare-dist exits 2 before deleting anything. test/prepare-dist-out.test.js runs a scratch copy nested in its own temp folder. Mutation-checked.
ci-release-16	nightly-refresh's 'Restore scan state' treats any API failure as 'no state', silently resetting and then overwriting the seen-guid state (the fail-open the guard step was fixed for)	deliberate	audit verifier (round-3 catalogue); no lane	Verifier: deliberate. nightly-refresh treating an unreadable refresh-state.json as 'starting fresh' is a documented choice; kept as the verifier ruled.
ci-release-17	The PR gathers cap at 100 open PRs, so the AUTOMERGE_FREEZE kill switch never reaches armed PRs past the first 100	fixed	L7-ci-release-security (PR #821, not in #835: 6c98cbb8)	In PR #821. pr-hygiene and gatherPrs list open PRs with gh api --paginate, so the 100-PR cap is gone.
mobile-native-1	iOS ForayTts.speak() queues behind a paused or still-speaking utterance, so after any skip away from a narration line the next narration is silent	fixed	L3-player-and-native-tts (merge d66e909d: 68d77460, a679932a)	iOS speak() calls stopSpeaking(.immediate) when speaking or paused (XCTest); the Web Speech path cancels before speaking, and the review round (032115e3) resumes a paused synthesiser first. Client test: a skip from a paused line to the next is heard. Device check: HUMAN-ACTIONS #117.
mobile-native-2	The 'finished' TTS event carries no utterance identity, so a stale completion advances whichever narration is current	fixed	L3-player-and-native-tts (merge d66e909d: d4a315e4, a679932a)	iOS and Android speak() return an utteranceId and `finished` echoes {utteranceId, audition}; Android ignores onDone for other utterances; auditionVoice passes audition:true; the queue manager drops a preview's or another utterance's finish. The review round (d4a315e4) refuses a Preview while a narration line is loaded. Manager tests mutation-checked. Device check: HUMAN-ACTIONS #117.
mobile-native-3	Android TTS onError is a no-op, so an engine error leaves narration 'speaking' in silence until the page's deadline	fixed	L3-player-and-native-tts (merge d66e909d: a679932a)	Both Android onError overloads call onEngineError: for the current, unpaused utterance it clears speaking/paused and emits finished {error}; pause/stop set their flags first so their own callbacks are not errors. The queue manager moves on and logs tts.finished.error. Source pin and manager test. Device check: HUMAN-ACTIONS #117.
mobile-native-4	A Foray that ends on narration never deactivates the app's audio session, contrary to the documented 'only the end of playback deactivates' rule	fixed	L3-player-and-native-tts (merge d66e909d: 3137fb63)	sessionMove: playing or paused -> ended or none returns .releaseAndNotify whether or not the plugin holds the session; the engine-owned guard is unchanged. testSessionMoveTable extended (XCTest, CI only) plus a shell-invariants source pin. Device check: HUMAN-ACTIONS #117.
mobile-native-5	Kokoro probe on Android leaks an ORT session per run and blocks every Capacitor plugin call while it runs	fixed	L3-player-and-native-tts (merge d66e909d: 5387259c)	close() on the KokoroProbeEngine seam; the ORT engine closes its session. The Android probe runs on a single-thread executor and closes its engine in a finally; the iOS probe runs on its own serial queue. Source-pin test, mutation-checked.
mobile-native-6	iOS lock-screen artwork: one failed or timed-out fetch caches 'no artwork' for that URI for the rest of the item	fixed	L3-player-and-native-tts (merge d66e909d: f433136a)	loadRemoteArtwork caches only successful loads; a failure records a 45 s retry-after per URI (artworkLoadAllowed, XCTest). shell-invariants pin, mutation-checked.
mobile-native-7	Android DeviceOnlyVault cannot recover from a corrupt file: set/remove parse it first, so the vault stays broken permanently	fixed	L3-player-and-native-tts (merge d66e909d: d56fd6ed)	DeviceOnlyVault.set() treats a JSONException from read() as an empty store and overwrites it; remove() replaces an unreadable file; get()/keys() still reject. foray-vault source pin (no Android unit-test harness in the module, so no Robolectric test).
mobile-native-8	Android SSML path is latent-broken: overlapping lexicon matches duplicate text, and resume() speaks a substring of the SSML markup	fixed	L3-player-and-native-tts (merge d66e909d: a679932a)	findMatches resolves overlaps (earliest start, longest match, overlaps dropped); Android keeps the plain line and resumes from its start when SSML was used. Unit test for the overlapping lexicon plus a Java source pin.
mobile-native-10	webview-probe's DevTools target fetch has no timeout, so a hung endpoint hangs the CI job past the probe deadline	fixed	L3-player-and-native-tts (merge d66e909d: b42283d0)	listTargets uses AbortSignal.timeout (5 s, injectable fetch) and both steps are clamped to the deadline (stepTimeoutMs). Two tests, mutation-checked.
data-tools-1	Relay answers a fresh request with a previous run's stale reply file (ids restart at r0001, queue never cleared on start)	fixed	L5-generation (merge ed450f9b: c1a3e446)	Relay ids are r<runStamp>-<seq>, random per process; leftover queue files move to done/stale-<ts>/ at createRelay; header-derived ids are reduced to [A-Za-z0-9_-] or hashed. Stale-reply test.
data-tools-2	Nightly resolve fuzzy-matches a new episode to a different (older) iTunes track, and the episode is then dropped for good	fixed	L8-data-tools (merge 8b9b3160: abad3166, b8fd9600)	resolve.mjs matches RSS guid, then enclosure URL (scheme/query ignored), then exact Unicode title; fuzzy fallbacks only within ±1 day; lookup failures and not-yet-indexed episodes are carried in state.retry for up to 3 nights. tools/refresh/resolve.test.mjs (9 tests, floored), every mutation killed. Found 1 shipped wrong match (story-pirates--dj-squirm-a-lot-s-back carries trackId 1000759412448); data not edited here.
data-tools-3	Corpus fetcher throws out of fetchUrl when a body read times out mid-stream, aborting the whole ingest run	fixed	L8-data-tools (merge 8b9b3160: 20a5f223)	Corpus rawGet's timeout covers headers only; the body gets bodyTimeoutMs scaled to Content-Length (64 KiB/s floor), robots.txt bounded too; body read failures return {ok:false}; ingestMany records a failed documents row per source. 4 tests, mutation-killed; tools/corpus 283/283.
data-tools-4	fetch-audio's resume identity check never runs: identity and bytes_expected are only written after a download completes	fixed	L8-data-tools (merge 8b9b3160: 062d1468)	fetch-audio writes {status:'partial', identity, bytes_expected} once headers are accepted and re-reads the checkpoint every attempt. Tests: interrupt then changed ETag restarts rather than splices; partial record mid-stream. Both mutations killed.
data-tools-5	fetch-audio's 120 s abort timer covers the whole body stream, so long episodes cannot finish and DAI episodes never do	fixed	L8-data-tools (merge 8b9b3160: 062d1468)	timeoutMs covers only the time to headers, from the gate grant; the body is bounded by a 30 s stall timer refreshed per chunk. The slow-body test fails with the old single timer.
data-tools-6	'Two bytes, no audio' probes download the whole episode when a host ignores Range	fixed	L8-data-tools (merge 8b9b3160: c5d82e6f)	politeness.mjs discardBody(res) drains only a 206 of 64 KB or less and cancels everything else; verify-source-audio, decode-compare, ad-inflation and dai use it. 3 tests including a source scan.
data-tools-8	A driver killed by a signal is reported as success (exit code null becomes 0)	fixed	L5-generation (merge ed450f9b: 1d49e771)	New tools/generation/exit-code.mjs exitCodeFor(code, signal): the code, or 128+n for a signal, or 1; start-run.mjs and warm-transcript-index.mjs use it and log the signal.
data-tools-9	SizeOverrun/DiskBudget failures leave the .part file on disk while the ledger releases its bytes	fixed	L8-data-tools (merge 8b9b3160: 062d1468)	On SizeOverrun or DiskBudget the .part file is deleted and the checkpoint marked 'discarded' before the ledger releases. Mutation-killed.
data-tools-10	HostGate's minimum gap is not enforced between concurrent slots on the same host	fixed	L8-data-tools (merge 8b9b3160: 062d1468)	HostGate reserves nextStart at read time, as awaitHostSlot does. New perHost:2 spacing test, mutation-killed.
data-tools-11	backfill-audio / classify-dai write discover.json (and the DAI cache) before checking the session.json text patch, which can then throw	fixed	L8-data-tools (merge 8b9b3160: 3eef789d)	New tools/refresh/session-patch.mjs prepareSessionPatch patches, parses and verifies before the first writeFileSync; inserts use replacer functions so a $& in a URL stays literal. session-patch.test.mjs (4, floored), mutation-killed.
data-tools-12	Startup launcher for the events server runs the stale commute-curator checkout, not this repo	fixed	L5-generation (merge ed450f9b: 4432c127)	tools/events-server.mjs and scripts/events-server.vbs deleted; relay DEFAULT_PORT is 8788. HUMAN-ACTIONS #118 (renumbered from #115 by the integration) asks the founder to remove ForayEventsServer.vbs from the Startup folder. path-policy's DENIED entry for the deleted file is harmless and left to L7's area (tools/ci).
data-tools-13	sweep-transcripts' entity decoder throws RangeError on an out-of-range numeric entity (a third, drifted decoder)	fixed	L8-data-tools (merge 8b9b3160: 9d704b40)	sweep-transcripts and transcript-normalize import decodeEntities from tools/refresh/entities.mjs; local copies deleted. Tests: an out-of-range entity no longer fails parseFeed; &rsquo; decodes in cue text.
data-tools-14	Shows import always emits changed.json = every show (previousNewest hard-coded {}), so scan --source index is a full scan plus an unbounded candidates list	fixed	L8-data-tools (merge 8b9b3160: a13b0186)	buildChanged returns {baseline:false, changed:null} with no previous snapshot; loadChangeIndex treats that (and the legacy bare array) as 'index unavailable', so scan falls back to a full scan. Tests and README updated.
data-tools-15	resolve.mjs dedups ids against the trackId set (dead check)	fixed	L8-data-tools (merge 8b9b3160: b8fd9600)	The dead seenTrackThisRun.has(id) clause is deleted; id dedup covered by a same-slug test plus a source assertion.
tests-1	Playwright 'new deploy' specs never install a second generation: sw.js bytes never change, so re-register()/update() is a no-op and the tests pass whatever sw.js does	fixed	L4-web-platform (merge 4c70ad9d: 01ace661)	server.mjs serves sw.js with BUILD_ID replaced by the served manifest's deploy_id, so a new deploy re-installs the worker; new harness helper updateAndAwaitNewWorker; the 4 'new deploy' specs first check a second worker appeared. New test/playwright-fixture-server.test.js (3 tests, mutation-checked). The Playwright specs run in CI (green on #835), not locally.
tests-2	boot-path perf-3 whenQuiet test depends on wall-clock timer order and fails when the process stalls ~45 ms	fixed	L1-app-data (merge 5ed77ea1: 4a4218af)	The perf-3 whenQuiet test uses node:test mock.timers (setTimeout + Date) before the mount; no wall clock is slept. Pins the 39 ms / 40 ms boundary and a single run.
tests-3	Search load-state tests order nested product timers against fixed real sleeps: a stall turns positive tests into flakes and the offline test into a vacuous pass	fixed	L2-app-surface (merge 8fc8afca: b71f8937)	New shared test/helpers/wait-for.js. Every fixed sleep in load-states' search block is replaced; offline-search waits for the positive 'pass ran' signal before its negatives; show-search-fallthrough's cited sleeps wait for a condition. With the debounce stretched to 420 ms the old tests fail and the new ones pass.
tests-4	No CI job sets timeout-minutes and the root node --test run has no --test-timeout, so one hung test holds the runner for 6 hours	fixed	L7-ci-release-security (PR #821, not in #835: 8ba89bf4)	In PR #821. Every ci.yml job has timeout-minutes (30; 45 for ios-kit) and the root node --test group gets --test-timeout=120000.
tests-5	Timezone-sensitive date tests cannot fail in CI, because CI runs in UTC where local and UTC formatting are the same	fixed	L2-app-surface (merge 8fc8afca: 813e8b89)	format-helpers.test.js sets TZ='America/Los_Angeles' before any Date use and asserts literal strings on an instant that falls on different days in UTC and LA; backfill-show.test.mjs gets the TZ line. Red: fmtDate ignoring local, judging the year in local time, backfill formatting in local time.
tests-6	suite-integrity floors have enough slack that large parts of some suites can be deleted without failing it	open	L7-ci-release-security (PR #821; lands after every lane)	L7 left it on purpose: the brief says it lands LAST, after every other round-3 lane, because ratcheting every floor to its exact count (and adding the count > floor + 2 check) would break lanes still adding tests. It becomes due once #835 and #821 have merged.
tests-7	Placeholder tests that assert nothing pad the floors and read as coverage	fixed	L7-ci-release-security (PR #821, not in #835: f6143c39)	In PR #821. partialCandidate.test.ts builds from public meta and info and expects 'private' (mutation-checked); the diagnostic-record assert.ok(true) placeholder is a comment and its floor went 26 -> 25.
tests-8	The gitignore guard for audio-cache/ probes with .mp3, which the global *.mp3 rule already ignores, so it cannot detect the directory rule being removed	fixed	L8-data-tools (merge 8b9b3160: 062d1468)	The fetch-audio and decode-compare gitignore probes use real-shaped paths with check-ignore --no-index and assert the matching pattern exactly; deleting either .gitignore line turns both suites red.
tests-9	showsWeVouchFor test passes if the function returns an empty array	refuted	audit verifier (round-3 catalogue); no lane	Verifier: refuted. show-page.test.js:954-970 alone would pass on an empty result, but the next test ('caps at the given limit') already covers that risk.
tests-10	The fake DOM in boot-path and load-states ignores attribute values in selectors, so [data-x="id"] returns the first element with data-x	fixed	L1-app-data (merge 5ed77ea1: e84887b1)	New shared test/helpers/fake-dom.js parses [name="value"], reads a bracket to its closing ] outside quotes and throws on unsupported selectors; boot-path and load-states use it (their inline copies are gone). Mutation-checked in boot-path.
